VideoID	Description
Yh2N6ZtRBdU_110_120.avi	A man is holding a woman.
Yh2N6ZtRBdU_110_120.avi	a man is embracing a woman.
Yh2N6ZtRBdU_110_120.avi	A man is holding and rocking a woman back and forth on a bench.
Yh2N6ZtRBdU_110_120.avi	A man is cradling a woman.
Yh2N6ZtRBdU_110_120.avi	A man hugs a woman.
Yh2N6ZtRBdU_110_120.avi	A man is cradling a woman.
Yh2N6ZtRBdU_110_120.avi	A man is hugging someone.
Yh2N6ZtRBdU_110_120.avi	A man is holding a woman on a bench.
Yh2N6ZtRBdU_110_120.avi	The man comforted the lady by rocking her in the bed.
Yh2N6ZtRBdU_110_120.avi	The man is hugging a woman.
Yh2N6ZtRBdU_110_120.avi	A man is dancing with a woman.
Yh2N6ZtRBdU_110_120.avi	The man rocked the lady in the bed.
E6sqA9QtV5I_195_201.avi	A man, with tatoos on his arm, is kissing a woman.
E6sqA9QtV5I_195_201.avi	A man and woman are kissing.
E6sqA9QtV5I_195_201.avi	A man and woman are kissing passionately.
E6sqA9QtV5I_195_201.avi	A man and a woman are kissing.
E6sqA9QtV5I_195_201.avi	A man and a woman are kissing.
E6sqA9QtV5I_195_201.avi	A man and woman is kissing.
E6sqA9QtV5I_195_201.avi	A man and a woman are kissing each other.
E6sqA9QtV5I_195_201.avi	A man and woman are kissing on a couch.
E6sqA9QtV5I_195_201.avi	A man and a woman kiss.
E6sqA9QtV5I_195_201.avi	A man and woman are kissing.
E6sqA9QtV5I_195_201.avi	Two people are kissing.
E6sqA9QtV5I_195_201.avi	A man and woman are kissing.
E6sqA9QtV5I_195_201.avi	The couple kissed passionately.
E6sqA9QtV5I_195_201.avi	The man and woman are kissing.
E6sqA9QtV5I_195_201.avi	A man and a woman are kissing each other.
E6sqA9QtV5I_195_201.avi	Two women kiss.
E6sqA9QtV5I_195_201.avi	The couple kissed passionately on the couch.
R24RktgUi-s_5_15.avi	Men are playing soccer.
R24RktgUi-s_5_15.avi	Players are playing football.
R24RktgUi-s_5_15.avi	A soccer player is kicking the soccer ball into the goal from a long way down the field.
R24RktgUi-s_5_15.avi	A soccer player scores a goal from the middle of the field.
R24RktgUi-s_5_15.avi	A man shoots a soccer goal.
R24RktgUi-s_5_15.avi	Two teams are playing soccer on a field as a red teammate member kicks the ball into the goal post.
R24RktgUi-s_5_15.avi	a soccer player making a long goal
R24RktgUi-s_5_15.avi	The red soccer team made a goal from a great distance.
R24RktgUi-s_5_15.avi	Two teams play soccer.
R24RktgUi-s_5_15.avi	The soccer player made a goal.
R24RktgUi-s_5_15.avi	A soccer ball is kicked across the field.
R24RktgUi-s_5_15.avi	A soccer player kicks the ball into the goal.
R24RktgUi-s_5_15.avi	The soccer player kicked a goal from a long distance.
Qp-k0H93iJE_35_39.avi	Men are playing cricket.
Qp-k0H93iJE_35_39.avi	Two teams are playing cricket and the batter hits the ball behind him.
Qp-k0H93iJE_35_39.avi	People are playing cricket.
Qp-k0H93iJE_35_39.avi	In a cricket match the batsman hits the ball when it's thrown to him.
Qp-k0H93iJE_35_39.avi	Cricketer are playing cricket.
Qp-k0H93iJE_35_39.avi	A man strikes a ball with a bat.
Qp-k0H93iJE_35_39.avi	Men are playing cricket.
Qp-k0H93iJE_35_39.avi	Players are playing cricket.
Qp-k0H93iJE_35_39.avi	People are playing cricket.
Qp-k0H93iJE_35_39.avi	A cricket player hits the ball.
Qp-k0H93iJE_35_39.avi	Some men are playing cricket.
Qp-k0H93iJE_35_39.avi	People are playing baseball.
Qp-k0H93iJE_35_39.avi	Two teams are playing cricket.
Qp-k0H93iJE_35_39.avi	A batsman hits a cricket ball which the wicketkeeper fails to catch in a match being played between two teams.
Qp-k0H93iJE_35_39.avi	The cricket player hit the ball.
Qp-k0H93iJE_35_39.avi	The men are playing cricket.
Qp-k0H93iJE_35_39.avi	A man bats a cricket ball.
Qp-k0H93iJE_35_39.avi	The cricket player hit the ball.
6t0BpjwYKco_53_59.avi	A woman is cutting partially peeled zucchini into pieces.
6t0BpjwYKco_53_59.avi	A woman chops an eggplant.
6t0BpjwYKco_53_59.avi	A woman is slicing an eggplant into pieces.
6t0BpjwYKco_53_59.avi	A chef is chopping a vegetable.
6t0BpjwYKco_53_59.avi	A woman is slicing a eggplant.
6t0BpjwYKco_53_59.avi	A woman is slicing egg plant.
6t0BpjwYKco_53_59.avi	A person with a knife is slicing an eggplant.
6t0BpjwYKco_53_59.avi	A woman cuts up a vegetable.
6t0BpjwYKco_53_59.avi	A woman is cutting vegetables.
6t0BpjwYKco_53_59.avi	A woman is slicing a vegetable.
6t0BpjwYKco_53_59.avi	someone is slicing a vegetable.
6t0BpjwYKco_53_59.avi	A woman is slicing an eggplant.
6t0BpjwYKco_53_59.avi	The lady cut the eggplant.
6t0BpjwYKco_53_59.avi	A woman cuts up a cucumber.
6t0BpjwYKco_53_59.avi	The woman is slicing eggplant.
6t0BpjwYKco_53_59.avi	A woman cuts up vegetables.
6t0BpjwYKco_53_59.avi	The lady sliced the eggplant.
sm0OYD0NSbQ_51_59.avi	A man wearing glasses and a suit is standing and talking in front of a huge bookshelf.
sm0OYD0NSbQ_51_59.avi	A man is talking.
sm0OYD0NSbQ_51_59.avi	A man is talking.
sm0OYD0NSbQ_51_59.avi	A man is speaking.
sm0OYD0NSbQ_51_59.avi	A man in a library is talking.
sm0OYD0NSbQ_51_59.avi	A man is talking.
sm0OYD0NSbQ_51_59.avi	A man is talking.
sm0OYD0NSbQ_51_59.avi	A man wearing a suit is talking.
sm0OYD0NSbQ_51_59.avi	A man speaks while standing in front of a bookcase.
sm0OYD0NSbQ_51_59.avi	A man is speaking.
sm0OYD0NSbQ_51_59.avi	Someone is talking.
sm0OYD0NSbQ_51_59.avi	A man with glasses is talking.
sm0OYD0NSbQ_51_59.avi	The man spoke in front of the bookshelves.
sm0OYD0NSbQ_51_59.avi	The man is talking.
sm0OYD0NSbQ_51_59.avi	A man talks.
sm0OYD0NSbQ_51_59.avi	The man gave a speech in front of some bookshelves.
rlQ2kW-FvMk_66_79.avi	A man is instructing or describing a woman who is exercising.
rlQ2kW-FvMk_66_79.avi	A trainer is showing us how the woman exercises.
rlQ2kW-FvMk_66_79.avi	A woman is doing squatting exercises on a mat while a man coaches her.
rlQ2kW-FvMk_66_79.avi	A man is teaching exercise to a girl.
rlQ2kW-FvMk_66_79.avi	A man and woman demonstrate an exercise.
rlQ2kW-FvMk_66_79.avi	A woman is doing leg lifts.
rlQ2kW-FvMk_66_79.avi	A man is training a woman to do exercises.
rlQ2kW-FvMk_66_79.avi	A man is showcasing an exercising woman.
rlQ2kW-FvMk_66_79.avi	A woman exercises while a man explains her actions.
rlQ2kW-FvMk_66_79.avi	A man and woman are exercising.
rlQ2kW-FvMk_66_79.avi	A woman demonstrates exercise moves while a man narrates.
rlQ2kW-FvMk_66_79.avi	The trainer demonstrated how to stretch the leg.
rlQ2kW-FvMk_66_79.avi	A man guides a woman as she does exercises on a mat.
rlQ2kW-FvMk_66_79.avi	The woman is exercising.
rlQ2kW-FvMk_66_79.avi	Two people demonstrate an exercise.
rlQ2kW-FvMk_66_79.avi	The trainer helped the girl stretch.
buJ5HDCinrM_150_166.avi	A woman is putting make up on her face.
buJ5HDCinrM_150_166.avi	A woman is putting makeup on her face.
buJ5HDCinrM_150_166.avi	A woman is putting on makeup.
buJ5HDCinrM_150_166.avi	A woman is doing facial.
buJ5HDCinrM_150_166.avi	A woman is applying makeup to her face.
buJ5HDCinrM_150_166.avi	A woman is applying cosmetics to her face.
buJ5HDCinrM_150_166.avi	A woman explains how to apply makeup.
buJ5HDCinrM_150_166.avi	A woman is applying makeup.
buJ5HDCinrM_150_166.avi	A woman applies a concealer to the lower portion of her right cheek and blends it using her fingers to get a chiseled look.
buJ5HDCinrM_150_166.avi	a lady rubbing makeup on
buJ5HDCinrM_150_166.avi	The lade applied foundation.
buJ5HDCinrM_150_166.avi	A woman applies make up to her face.
buJ5HDCinrM_150_166.avi	The woman is putting on makeup.
buJ5HDCinrM_150_166.avi	A woman is applying makeup.
buJ5HDCinrM_150_166.avi	A lady put foundation on her cheek.
nLvX-erABqY_67_72.avi	A cartoon bunny kisses another bunny.
nLvX-erABqY_67_72.avi	One cartoon rabbit kisses another.
nLvX-erABqY_67_72.avi	Two rabbits are loving each other.
nLvX-erABqY_67_72.avi	A cartoon rabbit kisses another rabbit.
nLvX-erABqY_67_72.avi	Two animated bunnies are kissing.
nLvX-erABqY_67_72.avi	A rabbit is kissing other one.
nLvX-erABqY_67_72.avi	Two cartoon rabbits kiss.
nLvX-erABqY_67_72.avi	A bunny is kissing another bunny.
nLvX-erABqY_67_72.avi	Two animated rabbits kiss.
nLvX-erABqY_67_72.avi	An animated rabbit rapidly thumps his foot.
nLvX-erABqY_67_72.avi	A rabbit is kissing another rabbit.
nLvX-erABqY_67_72.avi	Two bunnys are kissing.
nLvX-erABqY_67_72.avi	Two cartoon rabbits are kissing.
nLvX-erABqY_67_72.avi	Thumper's foot thumped when the girl rabbit kissed him.
nLvX-erABqY_67_72.avi	The rabbits are kissing.
nLvX-erABqY_67_72.avi	A cartoon rabbit kisses another rabbit.
nLvX-erABqY_67_72.avi	Thumper thumped his foot when the girl rabbit kissed him.
_txL575S_OA_13_23.avi	A dazzle of zebras are grazing on grassland.
_txL575S_OA_13_23.avi	A flock of zebras grazing.
_txL575S_OA_13_23.avi	A group of zebra are grazing.
_txL575S_OA_13_23.avi	A herd of zebras are standing in a field.
_txL575S_OA_13_23.avi	A herd of zebras graze in the Savannah.
_txL575S_OA_13_23.avi	A herd of zebras stand on a grassy plain.
_txL575S_OA_13_23.avi	A pack of zebras are grazing.
_txL575S_OA_13_23.avi	Many zebras are grazing in a field.
_txL575S_OA_13_23.avi	Many zebras graze in a field.
_txL575S_OA_13_23.avi	Several zebras are standing in a field.
_txL575S_OA_13_23.avi	The zebras are grazing.
_txL575S_OA_13_23.avi	The zebras grazed in the field.
_txL575S_OA_13_23.avi	The zebras grazed on the grasses.
_txL575S_OA_13_23.avi	Zebra are eating grass.
_txL575S_OA_13_23.avi	Zebras are eating grass.
_txL575S_OA_13_23.avi	Zebras are grassing.
_txL575S_OA_13_23.avi	Zebras are grazing in the grass.
_txL575S_OA_13_23.avi	Zebras are standing peacefully.
hJuqBDw_TT4_105_112.avi	A group of teenagers are dancing outdoors.
hJuqBDw_TT4_105_112.avi	People are dancing.
hJuqBDw_TT4_105_112.avi	People are dancing outside.
hJuqBDw_TT4_105_112.avi	People are dancing.
hJuqBDw_TT4_105_112.avi	A group of people are dancing.
hJuqBDw_TT4_105_112.avi	Peoples are dancing.
hJuqBDw_TT4_105_112.avi	People are dancing together near a house.
hJuqBDw_TT4_105_112.avi	Some people are dancing.
hJuqBDw_TT4_105_112.avi	Teenagers are dancing.
hJuqBDw_TT4_105_112.avi	People are dancing.
hJuqBDw_TT4_105_112.avi	Several people are dancing on the patio.
hJuqBDw_TT4_105_112.avi	The kids danced on the patio.
hJuqBDw_TT4_105_112.avi	The people are dancing.
hJuqBDw_TT4_105_112.avi	Many people dance in front of a house.
hJuqBDw_TT4_105_112.avi	The kids danced on the patio.
BVjvRpmHg0w_121_130.avi	A woman stirs beef in a bowl.
BVjvRpmHg0w_121_130.avi	A lady mixed meat and spices together.
BVjvRpmHg0w_121_130.avi	A lady mixed up a meat mixture in bowl.
BVjvRpmHg0w_121_130.avi	A person is mixing a batch of beef in a bowl.
BVjvRpmHg0w_121_130.avi	A person is mixing a meaty mixture in a glass bowl with a wooden spoon.
BVjvRpmHg0w_121_130.avi	A raw meat mixture is being stirred in a bowl.
BVjvRpmHg0w_121_130.avi	A woman is mixing meat.
BVjvRpmHg0w_121_130.avi	A woman is preparing chicken.
BVjvRpmHg0w_121_130.avi	A woman is stirring a marinade mixture into some beef.
BVjvRpmHg0w_121_130.avi	A woman is stirring meat in a bowl.
BVjvRpmHg0w_121_130.avi	A woman stirs meat in a glass bowl.
BVjvRpmHg0w_121_130.avi	An individual mixes beef, with other ingredients, in a bowl.
BVjvRpmHg0w_121_130.avi	Food is stired in bowl.
BVjvRpmHg0w_121_130.avi	Meat is being mixed in a bowl with sauce.
BVjvRpmHg0w_121_130.avi	Meat is being stirred.
BVjvRpmHg0w_121_130.avi	Meat is mixed with the marinate.
BVjvRpmHg0w_121_130.avi	The cook is marinating meat.
BVjvRpmHg0w_121_130.avi	Using a large spoon, a woman combines pieces of beef meat along with the seasonings in a glass bowl.
fkONJEgTNJY_25_35.avi	A dog is standing on the steps of a swimming pool playing with the foamy water created by a garden hose.
fkONJEgTNJY_25_35.avi	A dog drinks from a swimming pool.
fkONJEgTNJY_25_35.avi	A dog is drinking water out of a swimming pool.
fkONJEgTNJY_25_35.avi	A dog is drinking a water from swimming pool.
fkONJEgTNJY_25_35.avi	A dog is playing in the water in a swimming pool.
fkONJEgTNJY_25_35.avi	A dog is playing in pool's water.
fkONJEgTNJY_25_35.avi	A pug is playing in pool water.
fkONJEgTNJY_25_35.avi	A dog is playing with a water jet.
fkONJEgTNJY_25_35.avi	A dog is playing in a pool.
fkONJEgTNJY_25_35.avi	A dog is playing in water.
fkONJEgTNJY_25_35.avi	A dog is drinking water from a swimming pool.
fkONJEgTNJY_25_35.avi	The dog tried to get the spray from the hose in the pool.
fkONJEgTNJY_25_35.avi	The dog is playing the the water.
fkONJEgTNJY_25_35.avi	A dog plays with the water jet in a pool.
fkONJEgTNJY_25_35.avi	The dog tried to get the spray from the hose in the pool.
qhknaG9ifbs_122_127.avi	A man breaks a block of ice by swinging a long handled metal tool at it.
qhknaG9ifbs_122_127.avi	A man smashes a block of ice.
qhknaG9ifbs_122_127.avi	A man smashes a block of ice.
qhknaG9ifbs_122_127.avi	A man demolishes a block of ice with a hammer that has a sharp spike on the end of the hammer head.
qhknaG9ifbs_122_127.avi	A man slams a block of ice with a pick axe.
qhknaG9ifbs_122_127.avi	A man is hitting a block of ice with an ax.
qhknaG9ifbs_122_127.avi	A man hit a block of ice with a hammer.
qhknaG9ifbs_122_127.avi	A man is breaking ice.
qhknaG9ifbs_122_127.avi	A man is breaking an ice block.
qhknaG9ifbs_122_127.avi	A man is breaking a block of ice with a pick.
qhknaG9ifbs_122_127.avi	A man hits a ice cube with a tool.
qhknaG9ifbs_122_127.avi	A man is hitting a block of ice with a sword.
qhknaG9ifbs_122_127.avi	The man broke the block of ice with a sledgehammer.
qhknaG9ifbs_122_127.avi	The man used a pick axe to slice the ice cube.
qhknaG9ifbs_122_127.avi	A man smashes a block of ice with a long handled hammer.
qhknaG9ifbs_122_127.avi	A man breaks a glass block with a hammer.
qhknaG9ifbs_122_127.avi	The man chopped the block of ice with a sledge hammer.
IiIiY6o-C9k_49_55.avi	A man removes the paper padding from a corrugated cardboard box.
IiIiY6o-C9k_49_55.avi	A man takes paper out of a box.
IiIiY6o-C9k_49_55.avi	A man is opening a box and removing brown packing paper.
IiIiY6o-C9k_49_55.avi	A man unpacks paper from a box.
IiIiY6o-C9k_49_55.avi	A man is opening a cardboard box and taking out the contents.
IiIiY6o-C9k_49_55.avi	A man is removing packing materials from a box.
IiIiY6o-C9k_49_55.avi	A man is opening a box and taking out paper.
IiIiY6o-C9k_49_55.avi	A man is removing brown paper from a brown box.
IiIiY6o-C9k_49_55.avi	A man removes brown paper from a box.
IiIiY6o-C9k_49_55.avi	A man is taking paper out of a box.
IiIiY6o-C9k_49_55.avi	A man is taking some wrapping paper out of a box.
IiIiY6o-C9k_49_55.avi	The man opened a box and took out brown paper.
IiIiY6o-C9k_49_55.avi	A man is opening a shipping box.
IiIiY6o-C9k_49_55.avi	A man pulls some paper out of a box.
IiIiY6o-C9k_49_55.avi	A man pull paper out of a box.
IiIiY6o-C9k_49_55.avi	The man took the paper packaging out of the box.
HO_ovIrLWfQ_1_11.avi	A man is rowing a boat.
HO_ovIrLWfQ_1_11.avi	A man is paddling in a boat.
HO_ovIrLWfQ_1_11.avi	A man is paddling a canoe.
HO_ovIrLWfQ_1_11.avi	A man is paddling a canoe.
HO_ovIrLWfQ_1_11.avi	A man is rowing a boat.
HO_ovIrLWfQ_1_11.avi	A man is rowing a boat.
HO_ovIrLWfQ_1_11.avi	A man is rowing a boat.
HO_ovIrLWfQ_1_11.avi	A man is rowing a small boat in a river.
HO_ovIrLWfQ_1_11.avi	A man paddles a canoe across a pond.
HO_ovIrLWfQ_1_11.avi	A man is paddling a canoe.
HO_ovIrLWfQ_1_11.avi	A man is rowing a boat on water using an oar.
HO_ovIrLWfQ_1_11.avi	A man is paddling a boat.
HO_ovIrLWfQ_1_11.avi	The man rowed his boat in the river.
HO_ovIrLWfQ_1_11.avi	The man is paddling in a canoe.
HO_ovIrLWfQ_1_11.avi	A man is rowing a canoe.
HO_ovIrLWfQ_1_11.avi	A man rowed a boat in the river.
K1ZM0LSLVw8_481_487.avi	A man is scooping the seeds out of what appears to be half of a peeled cucumber.
K1ZM0LSLVw8_481_487.avi	A man scoops out seeds from a cucumber.
K1ZM0LSLVw8_481_487.avi	A man slices a peeled cucumber in half and then he scoops out the center of the cucumber half.
K1ZM0LSLVw8_481_487.avi	A man is cutting a cucumber into two pieces.
K1ZM0LSLVw8_481_487.avi	A chef slices and pits a cucumber.
K1ZM0LSLVw8_481_487.avi	A man is slicing cucumber.
K1ZM0LSLVw8_481_487.avi	A man is scraping the seeds from cucumbers with a spoon.
K1ZM0LSLVw8_481_487.avi	A person with a knife is slicing a vegetable.
K1ZM0LSLVw8_481_487.avi	A person scoops out the innards of a pickle.
K1ZM0LSLVw8_481_487.avi	A man is peeling a banana.
K1ZM0LSLVw8_481_487.avi	Someone is getting the seads out of a vegtable.
K1ZM0LSLVw8_481_487.avi	A man is coring a cucumber.
K1ZM0LSLVw8_481_487.avi	A man scrapes out the seeds from one elongated half of a peeled cucumber using a spoon.
K1ZM0LSLVw8_481_487.avi	The man sliced the pickle.
K1ZM0LSLVw8_481_487.avi	The man is removing seeds from the squash.
K1ZM0LSLVw8_481_487.avi	Food is scraped out.
K1ZM0LSLVw8_481_487.avi	A man cuts up vegetables.
K1ZM0LSLVw8_481_487.avi	The man cut a type of squash.
ok4cM6WTA5E_142_150.avi	A chef pours shredded mozzarella into a sauce pan.
ok4cM6WTA5E_142_150.avi	A man adds a plate full of grated cheese to a pan is which tomato puree is being cooked.
ok4cM6WTA5E_142_150.avi	A man is adding something to a pan.
ok4cM6WTA5E_142_150.avi	A man is putting cheese into a pan with sauce.
ok4cM6WTA5E_142_150.avi	A man is scooping pasta from a plate into a pan of sauce.
ok4cM6WTA5E_142_150.avi	A man pours a plate of shredded cheese into a pot of sauce.
ok4cM6WTA5E_142_150.avi	A person dumps a plate of shredded cheese into a pot.
ok4cM6WTA5E_142_150.avi	A person is adding rice in the bowl.
ok4cM6WTA5E_142_150.avi	A person is adding shredded cheese to a pot.
ok4cM6WTA5E_142_150.avi	A person is pouring cheese into a pot of red sauce.
ok4cM6WTA5E_142_150.avi	A person is putting shredded cheese in a pot.
ok4cM6WTA5E_142_150.avi	A person puts pasta in some water.
ok4cM6WTA5E_142_150.avi	A woman is putting cheese into some sauce.
ok4cM6WTA5E_142_150.avi	Grated cheese is added to the sauce.
ok4cM6WTA5E_142_150.avi	Someone is putting cheese into pasta sauce.
ok4cM6WTA5E_142_150.avi	The cook is adding cheese into the pot.
ok4cM6WTA5E_142_150.avi	The lady added cheese to the sauce.
ok4cM6WTA5E_142_150.avi	The lady added cheese to the tomatoe sauce.
fnpp8v9NbmY_181_188.avi	A demonstration of a recipe is being shown.
fnpp8v9NbmY_181_188.avi	A cook rolls some cream in his hands.
fnpp8v9NbmY_181_188.avi	A lady made a ball out of the dough.
fnpp8v9NbmY_181_188.avi	A person is forming a wad out of a mixture in a bowl.
fnpp8v9NbmY_181_188.avi	A person is making a ball of dough.
fnpp8v9NbmY_181_188.avi	A person takes some dough out of a bowl.
fnpp8v9NbmY_181_188.avi	A woman is balling dough.
fnpp8v9NbmY_181_188.avi	A woman is cooking.
fnpp8v9NbmY_181_188.avi	A woman is making a ball out of raw dough.
fnpp8v9NbmY_181_188.avi	A woman is preparing flour to cook something.
fnpp8v9NbmY_181_188.avi	A woman is scooping up a small portion of white batter from a bowl into her hand.
fnpp8v9NbmY_181_188.avi	A woman takes a small scoop of wet thick batter placed in a glass bowl onto her right cupped palm.
fnpp8v9NbmY_181_188.avi	Someone has picked up a handful of some white substance from a mixing bowl and is squeezing it into a lump.
fnpp8v9NbmY_181_188.avi	The cook is forming dough.
fnpp8v9NbmY_181_188.avi	The lady formed balls out of the dough.
DBvSfds3FH4_84_88.avi	A woman is rolling out dough on a floured surface with a large wooden rolling pin.
DBvSfds3FH4_84_88.avi	A person is rolling dough.
